id,vadt,AADT,FacilityType
17291-17370,11244.34153,8250,Arterial/Collector
17292-17287,2167.833311,4200,Arterial/Collector
17292-17353,13216.52871,4800,Arterial/Collector
17294-17241,693.7469537,400,Arterial/Collector
17294-17297,253.83007,900,Arterial/Collector
17294-17361,504.2650299,450,Arterial/Collector
17295-17365,347.0861664,950,Arterial/Collector
17295-17410,12777.26127,5950,Arterial/Collector
17297-17280,6522.967691,2650,Arterial/Collector
17297-17398,6981.142821,2650,Arterial/Collector
17298-17242,17334.20607,9400,Arterial/Collector
17298-17335,16877.8565,7750,Arterial/Collector
17299-17336,1977.622414,550,Arterial/Collector
17301-17219,10285.35652,4150,Arterial/Collector
17303-17136,3164.824445,900,Arterial/Collector
17303-17304,1129.673618,900,Arterial/Collector
17304-17303,534.4498576,900,Arterial/Collector
17306-17249,19029.63802,11350,Arterial/Collector
17306-17338,21528.34542,9850,Arterial/Collector
17308-17250,14744.80758,5800,Arterial/Collector
17308-17310,1229.181393,4450,Arterial/Collector
17310-17251,1127.750979,1150,Arterial/Collector
17310-17308,934.9799398,4450,Arterial/Collector
17311-17401,2942.019449,2700,Arterial/Collector
17327-17244,118979.5135,85850,Interstate
17335-17298,19406.34868,7750,Arterial/Collector
17335-17380,16906.91427,7750,Arterial/Collector
17336-17299,1416.952757,550,Arterial/Collector
17338-17306,19471.02625,9850,Arterial/Collector
17338-17368,1292.689047,550,Arterial/Collector
17346-17347,9005.272851,4850,Arterial/Collector
17347-22217,8407.745319,4050,Arterial/Collector
17348-17350,6673.30174,7550,Arterial/Collector
17348-22235,9134.486865,7550,Arterial/Collector
17350-17348,8238.605253,7550,Arterial/Collector
17353-17292,14405.75948,4800,Arterial/Collector
17355-17356,5406.784903,3350,Arterial/Collector
17356-17226,41785.01379,19700,Interstate
17356-17355,4581.22054,3350,Arterial/Collector
17357-17346,3228.341637,5350,Interstate
17358-17523,110818.8175,81650,Interstate
17361-17294,552.4937621,450,Arterial/Collector
17362-17239,2882.68479,350,Arterial/Collector
17364-17459,1453.33812,1500,Arterial/Collector
17365-17295,258.0773221,950,Arterial/Collector
17365-17426,2327.859134,800,Arterial/Collector
17368-17338,1853.259764,550,Arterial/Collector
17370-17291,10934.58267,8250,Arterial/Collector
17370-17404,11173.27199,9750,Arterial/Collector
17371-17260,8142.6012,2200,Arterial/Collector
17371-17394,8008.183957,3750,Arterial/Collector
17376-17278,869.6469858,450,Arterial/Collector
17376-17282,679.0630569,400,Arterial/Collector
17380-17335,18695.88724,7750,Arterial/Collector
17387-17389,1597.816759,2450,Arterial/Collector
17389-17387,1422.325536,2450,Arterial/Collector
17391-17403,1586.982085,900,Arterial/Collector
17394-17371,8454.033078,3750,Arterial/Collector
17394-17397,1104.166147,1250,Arterial/Collector
17397-17262,1527.359161,1350,Arterial/Collector
17397-17394,1142.712394,1250,Arterial/Collector
17398-17297,6664.221017,2650,Arterial/Collector
17401-17311,2497.559668,2700,Arterial/Collector
17401-17418,427.9164681,500,Arterial/Collector
17401-17451,3576.856972,2900,Arterial/Collector
17403-17391,1548.710024,900,Arterial/Collector
17404-17370,10934.52881,9750,Arterial/Collector
17404-17444,749.3340568,1400,Arterial/Collector
17404-17606,10892.43952,4550,Arterial/Collector
17406-17404,468.5469762,1050,Arterial/Collector
17409-17410,5826.870822,1950,Arterial/Collector
17410-17295,12904.87469,5950,Arterial/Collector
17410-17409,5192.243735,1950,Arterial/Collector
17410-17428,8013.498881,5550,Arterial/Collector
17415-17416,1837.256625,1250,Arterial/Collector
17416-17415,2054.451302,1250,Arterial/Collector
17416-17418,558.7094993,1250,Arterial/Collector
17416-17516,12086.80281,1950,Arterial/Collector
17418-17401,681.9829286,500,Arterial/Collector
17418-17416,650.0903476,1250,Arterial/Collector
17422-17424,621.2651951,2500,Arterial/Collector
17424-17496,39142.0452,21050,Interstate
17426-17365,2513.39855,800,Arterial/Collector
17428-17410,7506.485484,5550,Arterial/Collector
17433-17451,439.0338526,850,Arterial/Collector
17435-17456,21028.20818,7100,Arterial/Collector
17437-17439,381.8448067,2100,Arterial/Collector
17439-17437,1182.47421,2100,Arterial/Collector
17439-17480,1592.157759,1650,Arterial/Collector
17444-17404,372.2759821,1400,Arterial/Collector
17445-17486,6483.372852,1200,Arterial/Collector
17447-17449,1809.804411,400,Arterial/Collector
17447-17556,863.4829145,600,Arterial/Collector
17449-17447,1319.355068,400,Arterial/Collector
17451-17401,2878.330856,2900,Arterial/Collector
17451-17433,905.869513,850,Arterial/Collector
17455-17456,23167.11033,11800,Arterial/Collector
17456-17435,19705.02112,7100,Arterial/Collector
17456-17455,1304.694159,11800,Arterial/Collector
17456-17483,22789.02865,11800,Arterial/Collector
17458-17457,791.0430009,1400,Arterial/Collector
17459-17364,1177.05041,1500,Arterial/Collector
17462-17463,372.8523385,800,Arterial/Collector
17462-17470,6892.674078,5000,Arterial/Collector
17463-17462,354.4932118,800,Arterial/Collector
17463-17493,2652.382967,4800,Arterial/Collector
17464-17467,1201.502863,1800,Arterial/Collector
17467-17464,1051.763056,1800,Arterial/Collector
17467-17590,5917.907005,1700,Arterial/Collector
17470-17462,6034.578466,5000,Arterial/Collector
17470-17472,327.2461777,1350,Arterial/Collector
17472-17470,409.4759474,1350,Arterial/Collector
17472-17506,1806.926401,2200,Arterial/Collector
17476-17485,1868.682757,4750,Arterial/Collector
17480-17439,2055.757893,1650,Arterial/Collector
17480-17481,541.3664887,1900,Arterial/Collector
17484-17455,23202.95352,7900,Arterial/Collector
17485-17476,1446.729123,4750,Arterial/Collector
17485-17493,1371.998337,4800,Arterial/Collector
17486-17445,6908.126448,1200,Arterial/Collector
17486-17551,6613.943686,1200,Arterial/Collector
17492-17496,3723.914775,9100,Arterial/Collector
17492-17505,3769.563063,8550,Arterial/Collector
17492-17662,4320.860164,5750,Arterial/Collector
17493-17463,2241.678412,4800,Arterial/Collector
17493-17485,1616.080062,4800,Arterial/Collector
17493-17502,1378.497136,4150,Arterial/Collector
17493-17510,2678.418776,4800,Arterial/Collector
17496-17424,39366.50102,21050,Interstate
17496-17492,4155.055785,9100,Arterial/Collector
17496-17497,18227.48585,9050,Arterial/Collector
17496-17656,31486.97014,23450,Interstate
17497-17496,19031.31466,9050,Arterial/Collector
17500-17501,3593.726991,8550,Arterial/Collector
17501-17500,3736.41566,8550,Arterial/Collector
17502-17493,950.5785862,4150,Arterial/Collector
17502-17507,7936.383603,13300,Arterial/Collector
17504-17587,1010.147519,2850,Arterial/Collector
17505-17492,3408.27593,8550,Arterial/Collector
17506-17472,2029.871962,2200,Arterial/Collector
17506-17508,1161.727718,7950,Arterial/Collector
17507-17584,7058.263257,5750,Arterial/Collector
17508-17506,3626.86669,7950,Arterial/Collector
17510-17493,2939.714498,4800,Arterial/Collector
17513-17516,6958.868014,8150,Arterial/Collector
17513-17517,5076.410997,6650,Arterial/Collector
17514-17264,75696.6337,17600,Interstate
17516-17416,14209.82714,1950,Arterial/Collector
17516-17513,5076.410997,8150,Arterial/Collector
17517-17513,6958.868014,6650,Arterial/Collector
17517-17560,12692.61033,5400,Arterial/Collector
17519-17525,7410.205198,7450,Arterial/Collector
17519-17630,1039.986683,2000,Arterial/Collector
17523-22238,4095.784703,6500,Interstate
17524-17357,110795.815,81650,Interstate
17525-17519,8244.696601,7450,Arterial/Collector
17525-17636,1889.015185,2600,Arterial/Collector
17527-17669,72234.12318,17900,Interstate
17530-17484,23270.85032,8650,Arterial/Collector
17530-17568,536.4966805,650,Arterial/Collector
17534-17570,20035.95858,10250,Arterial/Collector
17546-17524,3363.577513,2300,Interstate
17548-17622,1023.280747,1750,Arterial/Collector
17551-17486,6877.284161,1200,Arterial/Collector
17551-17546,6891.833153,12250,Arterial/Collector
17554-17558,4070.087361,14150,Arterial/Collector
17556-17447,721.2674231,600,Arterial/Collector
17558-17575,1196.089554,2600,Interstate
17560-17517,12949.76321,5400,Arterial/Collector
17566-17568,695.5189698,3950,Arterial/Collector
17568-17530,343.9226941,650,Arterial/Collector
17570-17612,20763.90366,10250,Arterial/Collector
17575-17664,109577.6967,83450,Interstate
17576-22215,2939.107891,4600,Interstate
17576-22227,106660.0574,83450,Interstate
17577-17601,430.7446975,3200,Arterial/Collector
17580-17577,378.8957808,4450,Arterial/Collector
17580-17581,610.207531,4450,Arterial/Collector
17581-17580,1304.426519,4450,Arterial/Collector
17582-17584,2605.178522,5150,Arterial/Collector
17582-17733,3226.463805,5750,Arterial/Collector
17584-17507,7999.562787,5750,Arterial/Collector
17584-17582,1520.963066,5150,Arterial/Collector
17587-17504,823.9649449,2850,Arterial/Collector
17587-17589,633.4634736,5600,Arterial/Collector
17589-17587,1228.484588,5600,Arterial/Collector
17589-17590,637.8133818,4750,Arterial/Collector
17590-17467,5841.503113,1700,Arterial/Collector
17590-17589,926.4190983,4750,Arterial/Collector
17592-17594,2271.531609,3200,Arterial/Collector
17594-17592,2319.494547,3200,Arterial/Collector
17598-17600,3507.112061,2400,Arterial/Collector
17600-17598,3598.938039,2400,Arterial/Collector
17600-17606,3810.509496,2050,Arterial/Collector
17601-17656,534.5206225,5250,Arterial/Collector
17606-17404,10750.96122,4550,Arterial/Collector
17606-17600,3890.035339,2050,Arterial/Collector
17611-17620,493.8728283,1100,Arterial/Collector
17612-17677,21077.21883,12000,Arterial/Collector
17613-17567,21959.58856,9700,Arterial/Collector
17613-17612,310.2846197,300,Arterial/Collector
17619-17667,9017.396435,4250,Arterial/Collector
17622-17548,947.7239112,1750,Arterial/Collector
17623-17634,544.4419412,2450,Arterial/Collector
17626-17632,1153.608669,2250,Arterial/Collector
17630-17519,1043.260736,2000,Arterial/Collector
17632-17626,1495.208752,2250,Arterial/Collector
17633-17712,871.7626824,1300,Arterial/Collector
17634-17660,515.8050383,1500,Arterial/Collector
17636-17525,993.3274267,2600,Arterial/Collector
17636-17639,768.9766251,3700,Arterial/Collector
17656-17496,31338.7366,23450,Interstate
17656-17725,32369.83669,23400,Interstate
17660-17700,5253.751502,3350,Arterial/Collector
17662-17492,4310.127152,5750,Arterial/Collector
17662-17656,372.585076,4000,Arterial/Collector
17663-17576,109599.1647,83450,Interstate
17664-22245,3686.416953,6000,Interstate
17667-17619,8626.597992,4250,Arterial/Collector
17667-17672,947.368566,800,Arterial/Collector
17667-17864,9938.703652,4050,Arterial/Collector
17669-17674,19378.77038,800,Interstate
17670-17526,75672.05858,17900,Interstate
17672-17667,1360.877138,800,Arterial/Collector
17673-17613,22830.23842,9800,Arterial/Collector
17673-17677,19928.56825,2900,Arterial/Collector
17674-17685,2918.315255,800,Interstate
17677-17673,12714.05491,2900,Arterial/Collector
17677-17680,6431.286706,3600,Arterial/Collector
17677-17743,27900.16239,10450,Arterial/Collector
17678-17670,21460.9328,650,Interstate
17680-17677,5866.078823,3600,Arterial/Collector
17682-17736,5710.02812,4700,Arterial/Collector
17684-17687,5558.167598,7900,Arterial/Collector
17685-17898,55773.66653,17650,Interstate
17687-17684,5449.179016,7900,Arterial/Collector
17688-17678,2871.985754,500,Interstate
17689-17663,395.4976967,2200,Interstate
17690-17699,8883.010959,10850,Arterial/Collector
17693-17695,5145.097169,6300,Arterial/Collector
17695-17693,4965.478844,6300,Arterial/Collector
17695-17698,5391.845452,6400,Arterial/Collector
17697-17689,6979.87519,7800,Arterial/Collector
17698-17695,5138.626046,6400,Arterial/Collector
17699-17702,8886.858943,10850,Arterial/Collector
17700-17660,4712.130332,3350,Arterial/Collector
17700-17705,6911.953317,8650,Arterial/Collector
17700-17763,497.9198045,3350,Arterial/Collector
17702-17726,3223.75833,1350,Interstate
17705-17700,5954.349451,8650,Arterial/Collector
17705-17765,6360.902493,3550,Arterial/Collector
17706-17708,8398.41057,8800,Arterial/Collector
17708-17706,9263.659796,8800,Arterial/Collector
17709-17711,11108.56638,8650,Arterial/Collector
17711-17709,11295.25928,8650,Arterial/Collector
17712-17774,11200.48777,1500,Arterial/Collector
17714-17715,3587.543707,11700,Arterial/Collector
17715-17714,3789.625899,11700,Arterial/Collector
17718-17720,4625.488949,9350,Arterial/Collector
17718-17793,4557.374807,9700,Arterial/Collector
17720-17718,5284.302201,9350,Arterial/Collector
17720-17725,3277.424282,9450,Arterial/Collector
17724-22224,4552.685984,2700,Interstate
17725-17656,31346.96688,23400,Interstate
17725-17720,3307.429759,9450,Arterial/Collector
17725-17730,3265.0351,11000,Arterial/Collector
17725-17747,30879.49813,28150,Interstate
17726-17840,111616.9325,80650,Interstate
17730-17725,1889.349313,11000,Arterial/Collector
17730-17732,398.9225571,7500,Arterial/Collector
17730-17850,6117.625145,4450,Arterial/Collector
17732-17730,1061.460462,7500,Arterial/Collector
17732-17852,1061.035987,2100,Arterial/Collector
17733-17582,2905.393639,5750,Arterial/Collector
17733-17735,591.5130501,7000,Arterial/Collector
17735-17733,602.1302489,7000,Arterial/Collector
17736-17682,5482.568209,4700,Arterial/Collector
17736-17755,5721.662448,6500,Arterial/Collector
17741-17673,32028.98295,9750,Arterial/Collector
17741-17742,941.9365983,1500,Arterial/Collector
17742-17741,473.9481093,1500,Arterial/Collector
17742-17792,1930.0451,1700,Arterial/Collector
17743-17777,28064.66007,10050,Arterial/Collector
17746-17781,914.8373709,1250,Arterial/Collector
17747-17725,31171.96438,28150,Interstate
17749-17763,3616.906535,1500,Arterial/Collector
17755-17736,5484.656344,6500,Arterial/Collector
17755-17785,6953.969447,6800,Arterial/Collector
17762-17784,2560.63659,2150,Interstate
17762-17809,6832.362412,11100,Interstate
17763-17700,920.9128399,3350,Arterial/Collector
17763-17749,2884.105141,1500,Arterial/Collector
17765-17705,6095.450831,3550,Arterial/Collector
17769-17856,1047.68999,700,Arterial/Collector
17774-17712,9165.012851,1500,Arterial/Collector
17774-17946,12502.32888,1500,Arterial/Collector
17777-17741,32829.83922,9300,Arterial/Collector
17777-17786,28064.66007,9900,Arterial/Collector
17781-17746,1069.860868,1250,Arterial/Collector
17783-17945,24285.76754,22100,Interstate
17784-17807,36786.64637,29500,Interstate
17785-17755,7227.616917,6800,Arterial/Collector
17785-17783,1351.874846,950,Interstate
17786-17777,32829.83922,9900,Arterial/Collector
17786-17789,588.3310433,700,Arterial/Collector
17790-17770,21374.07197,21850,Interstate
17792-17742,1606.317745,1700,Arterial/Collector
17793-17718,4371.678127,9700,Arterial/Collector
17793-17814,1675.870725,2000,Interstate
17798-17813,1706.651041,950,Interstate
17803-17881,30344.95513,11250,Arterial/Collector
17810-17827,4158.292018,6100,Interstate
17811-17785,9329.815558,4900,Interstate
17812-17828,55954.6808,47200,Interstate
17813-17829,10955.03528,5750,Interstate
17813-17877,11592.81438,5000,Arterial/Collector
17814-17790,54685.8498,47200,Interstate
17815-17793,4689.501697,8200,Interstate
17817-17832,489.3172966,1150,Arterial/Collector
17819-17872,3082.69204,4700,Arterial/Collector
17825-17810,39245.69361,29500,Interstate
17827-17847,36819.48989,29750,Interstate
17828-17842,1781.908704,4950,Interstate
17830-17866,58292.68551,52900,Interstate
17831-17832,319.6415187,1550,Arterial/Collector
17832-17831,850.0736195,1550,Arterial/Collector
17832-17964,1053.804235,600,Arterial/Collector
17835-17787,914.2317508,3050,Interstate
17835-17812,14034.91623,10300,Interstate
17836-17909,4103.600779,8300,Arterial/Collector
17838-17724,111795.1359,80650,Interstate
17842-17830,1712.272287,5000,Interstate
17847-17835,35921.73989,29750,Interstate
17847-17849,739.1133831,8150,Arterial/Collector
17847-17955,35889.88514,18850,Interstate
17849-17847,724.8301505,8150,Arterial/Collector
17850-17730,6014.388673,4450,Arterial/Collector
17852-17732,808.1750305,2100,Arterial/Collector
17852-17962,837.2420324,1700,Arterial/Collector
17854-17861,3425.273262,11250,Interstate
17856-17769,371.0783785,700,Arterial/Collector
17856-17891,577.0287256,650,Arterial/Collector
17861-17815,56434.80178,52900,Interstate
17864-17667,9153.450806,4050,Arterial/Collector
17864-17936,10942.08941,4550,Arterial/Collector
17866-17875,3233.172554,4800,Interstate
17872-17819,2420.775493,4700,Arterial/Collector
17872-17880,1392.125546,3350,Interstate
17875-17952,17065.90777,10050,Arterial/Collector
17875-22248,17359.74407,5250,Interstate
17877-17813,13136.90478,5000,Arterial/Collector
17878-22249,65282.83373,33450,Interstate
17880-17934,24991.26654,16150,Interstate
17881-17803,35008.72697,11250,Arterial/Collector
17881-17904,19100.59533,9850,Arterial/Collector
17882-17924,9757.109724,1100,Interstate
17885-17882,29690.03445,13300,Interstate
17885-17897,2234.936672,2850,Interstate
17888-17838,39033.30857,30950,Interstate
17888-17927,33385.9495,22500,Interstate
17891-17856,316.9779639,650,Arterial/Collector
17891-17946,1282.761141,1950,Arterial/Collector
17897-18001,5276.977011,3550,Arterial/Collector
17900-17949,2055.642669,5700,Arterial/Collector
17902-17928,5007.028496,5400,Interstate
17904-17930,19100.57719,9850,Arterial/Collector
